scenario,governance_setting,governance_delta,governance_theta,governance_R_max,seed,run_length,cumulative_revenue,revenue_per_vehicle,fleet_utilization,unmet_demand_rate,service_rate,avg_unmet_demand,price_volatility,spatial_imbalance,demand_supply_mismatch,imbalance_persistence,persistence_demand_supply_mismatch,vehicle_concentration,oscillation_index,overload_frequency,low_idle_frequency,peak_unmet_demand,trips_served,avg_price,avg_idle_vehicles,avg_price_C,avg_price_A,avg_price_R1
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,10,500,39452.63914383595,493.15798929794937,0.449625,0.25527569775357384,0.7447243022464262,5.25,2.10275268692527,0.09969166666666666,0.09969166666666666,0.0,0.0,12.89481458598483,0.3132530120481928,0.348,0.02,28,7658,7.567313364673374,41.344,1.8261830749196728,4.039675375352962,10.046307640436456
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,11,500,39713.09290735616,496.413661341952,0.471175,0.24411434977578475,0.7558856502242153,5.226,1.6856683200622204,0.09652916666666667,0.09652916666666667,0.0,0.0,12.021620348907298,0.3373493975903614,0.324,0.012,37,8091,7.188115423439407,39.892,1.5828263435029009,3.3629172046167355,10.773701319800933
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,12,500,40112.184873955055,501.4023109244382,0.45395,0.2587385652383245,0.7412614347616755,5.374,2.0759079176851594,0.0990375,0.0990375,0.0,0.0,12.603843788742266,0.3333333333333333,0.354,0.012,28,7698,7.862974960471552,40.842,1.8316685836858644,4.822133648318421,9.952595845041552
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,13,500,41622.809980986414,520.2851247623302,0.4274,0.26250624063904143,0.7374937593609585,5.258,2.0261016090006865,0.1034875,0.1034875,0.0,0.0,13.62882064101903,0.3534136546184739,0.372,0.02,28,7386,8.453033634010938,43.118,1.804,4.568555373058319,11.273181449623275
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,14,500,41268.13728340119,515.8517160425149,0.44535,0.2673438098888463,0.7326561901111537,5.58,1.9277938206475391,0.10070416666666666,0.10070416666666666,0.0,0.0,12.94685935230952,0.3534136546184739,0.338,0.018,38,7646,7.723114620452054,41.412,2.081175365346659,3.9346912105139773,10.31686184287723
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,15,500,42267.33535754938,528.3416919693673,0.458325,0.25195797516714424,0.7480420248328558,5.276,2.347030063931552,0.098325,0.098325,0.0,0.0,12.78299431108684,0.3313253012048193,0.338,0.018,33,7832,7.995333652945579,40.696,1.8665492626396172,4.2035075176760595,12.480933954324856
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,16,500,39115.478230278066,488.94347787847585,0.459375,0.24566473988439305,0.7543352601156069,5.1,2.029991498886016,0.097775,0.097775,0.0,0.0,12.293813563111538,0.3353413654618474,0.316,0.022,27,7830,7.483062717791075,40.546,1.771855301667335,3.681689857979884,10.395635831215316
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,17,500,42320.59487241344,529.007435905168,0.431625,0.2665012406947891,0.7334987593052109,5.37,1.9941618418375997,0.10265416666666667,0.10265416666666667,0.0,0.0,13.508918357460674,0.3413654618473896,0.35,0.024,28,7390,8.564949591265613,42.582,1.7710207824008835,5.21728002962925,11.970246375970326
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,18,500,36702.551866493304,458.7818983311663,0.46035,0.2455921809122269,0.7544078190877731,5.126,2.0270445012697644,0.09800416666666667,0.09800416666666667,0.0,0.0,12.07981154254418,0.357429718875502,0.32,0.02,36,7873,6.989266204541567,40.74,1.6428377619141707,3.467381300340234,9.102803868543992
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,19,500,41962.64879408788,524.5331099260985,0.454475,0.24949407343162763,0.7505059265683723,5.178,2.369515706916103,0.09885,0.09885,0.0,0.0,12.837078223319498,0.35542168674698793,0.332,0.006,28,7788,8.001353490868425,41,1.7673732380568887,5.042951554514107,10.190051946175268
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,20,500,39955.86634907112,499.448329363389,0.456575,0.2460854436497197,0.7539145563502803,5.092,2.0508976699682435,0.09841666666666667,0.09841666666666667,0.0,0.0,12.644129955592302,0.3755020080321285,0.308,0.014,32,7800,7.463117804949514,40.966,1.8145522146068604,3.8373581784104513,9.805446339823952
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,21,500,40813.05602558497,510.1632003198121,0.46945,0.23612040133779263,0.7638795986622073,4.942,1.8918109967010814,0.09565,0.09565,0.0,0.0,12.160983571961257,0.3654618473895582,0.28,0.02,26,7994,7.385079826316918,39.756,1.8383189133443296,4.178118479762614,9.732244634796327
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,22,500,38733.25632109414,484.1657040136767,0.454525,0.251205400192864,0.7487945998071359,5.21,2.293603360232164,0.0987875,0.0987875,0.002,0.002,12.484925585352462,0.3112449799196787,0.34,0.014,26,7765,7.4164255012714815,40.992,1.6775182017227885,4.054338622394498,9.663306390636532
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,23,500,39240.366006043165,490.50457507553955,0.452475,0.25673215141351224,0.7432678485864878,5.358,1.6433335539240883,0.09977083333333334,0.09977083333333334,0.0,0.0,12.848948574791875,0.38755020080321284,0.32,0.012,34,7756,7.490843947973434,41.31,1.8202576545329847,3.9487852134673953,9.12248846974137
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,24,500,39734.7395414438,496.6842442680475,0.45045,0.2548132460531382,0.7451867539468617,5.294,2.3627724436015054,0.09933333333333333,0.09933333333333333,0.0,0.0,12.732465653720377,0.3473895582329317,0.31,0.024,36,7741,7.513748136792605,41.036,1.7820364924946217,4.396518997116004,9.769456640425693
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,25,500,41309.55479226704,516.369434903338,0.45765,0.2590973871733967,0.7409026128266033,5.454,1.8980703239197139,0.09855416666666666,0.09855416666666666,0.0,0.0,12.639232069188532,0.3373493975903614,0.348,0.02,30,7798,7.813849128154147,40.606,1.7257846814433362,5.038814844369143,11.460979854975154
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,26,500,40146.08242775167,501.8260303468959,0.46435,0.24578772013326988,0.7542122798667301,5.164,2.3041619868048038,0.0969625,0.0969625,0.0,0.0,12.375168504507013,0.3393574297188755,0.298,0.018,31,7923,7.427614098694336,40.144,1.8262181340170678,4.27494530297048,8.892883632424198
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,27,500,40690.22918450319,508.62786480628984,0.45539999999999997,0.2544789057984974,0.7455210942015026,5.284,1.8803919229041286,0.09895833333333333,0.09895833333333333,0.0,0.0,12.746745360494264,0.3755020080321285,0.322,0.022,37,7740,7.744632553159327,41.018,1.8902110876865545,4.556079762949029,11.233751415798539
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,28,500,38081.65513283476,476.02068916043453,0.4575,0.25044891787165674,0.7495510821283433,5.3,2.0162820690038483,0.09830833333333333,0.09830833333333333,0.002,0.002,12.543991480296219,0.3313253012048193,0.336,0.016,25,7931,6.74635427844173,40.542,1.813137242584594,5.067001592963455,8.015913994280151
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,29,500,38328.84114450057,479.11051430625713,0.442825,0.2645967584456161,0.7354032415543839,5.42,2.432512341020403,0.10112916666666667,0.10112916666666667,0.0,0.0,12.855119955453313,0.3393574297188755,0.362,0.014,34,7532,7.791043803550435,41.876,1.6552832743403476,4.207249476583035,10.923722438047959
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,30,500,40401.96451385432,505.024556423179,0.4483,0.26300134331222413,0.7369986566877759,5.482,2.3790047198851045,0.1003625,0.1003625,0.002,0.002,12.922185056204802,0.3232931726907631,0.352,0.022,44,7681,7.678391763259764,41.464,1.7296672156451949,5.335674464605831,9.491063233738187
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,31,500,43607.86468779021,545.0983085973776,0.4508,0.2560503388189739,0.7439496611810261,5.29,1.8891207308468663,0.09932916666666666,0.09932916666666666,0.002,0.002,12.734147079080417,0.3755020080321285,0.326,0.02,37,7685,8.488246329599782,41.074,1.9906006562578331,3.7812336822771786,12.031449906088618
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,32,500,40373.60744691676,504.6700930864595,0.47215,0.23761528953123515,0.7623847104687649,4.998,1.8430772016866792,0.0956125,0.0956125,0.0,0.0,11.77006039053023,0.3473895582329317,0.288,0.014,29,8018,7.409183087872876,39.634,1.8736525025641777,3.224192274094397,9.943304811436972
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,33,500,42489.87395872165,531.1234244840206,0.448275,0.255238280869311,0.744761719130689,5.238,2.159088762017884,0.09990833333333334,0.09990833333333334,0.0,0.0,12.871682373385424,0.3674698795180723,0.342,0.018,32,7642,8.094999713017973,41.47,1.7985480691820244,4.808250399569416,10.938397110602509
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,34,500,42027.522397769615,525.3440299721202,0.458725,0.2442431833509972,0.7557568166490027,5.07,2.051622873619974,0.0980125,0.0980125,0.0,0.0,12.649760436770945,0.41164658634538154,0.306,0.016,26,7844,7.787829220840319,40.794,1.8186320807500618,4.850637819603999,11.530179511082608
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,35,500,40758.61399204499,509.4826749005624,0.45665,0.2489353464963221,0.7510646535036779,5.144,1.9503998998592302,0.09844166666666666,0.09844166666666666,0.002,0.002,12.430524929253618,0.3654618473895582,0.338,0.022,38,7760,7.683160737538987,40.878,1.8550647900038266,3.861061597117695,11.112198855839338
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,36,500,40656.02930388184,508.200366298523,0.464825,0.25486526946107785,0.7451347305389222,5.448,1.8147476038666637,0.09773333333333334,0.09773333333333334,0.0,0.0,12.295557350206321,0.3493975903614458,0.314,0.022,36,7964,7.527018987702428,40.208,1.7968522969659777,3.610101442866895,10.423759364808832
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,37,500,41299.57153432832,516.2446441791041,0.459075,0.24938201178931355,0.7506179882106865,5.246,1.8463062400132466,0.09825416666666667,0.09825416666666667,0.0,0.0,12.361020106243496,0.3413654618473896,0.3,0.018,35,7895,7.573427784502629,40.648,2.0602975407773276,4.22248218772978,11.049410878684238
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,38,500,40772.14230606926,509.6517788258658,0.446875,0.2594930562299699,0.7405069437700301,5.344,1.6274677091014103,0.10048333333333333,0.10048333333333333,0.0,0.0,13.09235528073261,0.30522088353413657,0.338,0.012,33,7625,7.649498137276857,41.64,1.8270300839989109,4.59182877272387,10.685042763249873
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,39,500,39957.57461615306,499.46968270191326,0.4399,0.2634340686036342,0.7365659313963657,5.422,1.9962377698100018,0.10144166666666667,0.10144166666666667,0.0,0.0,13.139763872777602,0.3634538152610442,0.362,0.016,30,7580,7.707857005443723,42.002,1.8526254264730762,4.8749078818766,9.816756466812278
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,40,500,40168.61588279134,502.1076985348917,0.44625,0.2538925652004671,0.7461074347995329,5.218,1.8074764777509351,0.10003333333333334,0.10003333333333334,0.002,0.002,13.142434667777012,0.3112449799196787,0.338,0.014,27,7667,7.6909088092223294,41.518,1.605634840844502,4.377079996739885,9.398376540141378
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,41,500,38107.78695014102,476.3473368767627,0.46275,0.24747236133421524,0.7525276386657848,5.238,1.9160544669589104,0.097525,0.097525,0.0,0.0,12.182073387086357,0.3453815261044177,0.298,0.02,33,7964,6.743415384188995,40.234,2.0055855758642793,3.778213483725783,10.174512190183306
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,42,500,43165.08741371493,539.5635926714366,0.456175,0.2540582076649697,0.7459417923350302,5.29,1.8345302912858956,0.09852916666666667,0.09852916666666667,0.002,0.002,12.267513303737353,0.3514056224899598,0.346,0.02,31,7766,8.13074064696413,40.646,1.9417545160910532,4.375921786340294,10.213776795550741
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,43,500,44108.306286360414,551.3538285795051,0.4543,0.2607200840416388,0.7392799159583612,5.46,2.3044324065560327,0.09929166666666667,0.09929166666666667,0.0,0.0,12.70783583797255,0.3514056224899598,0.352,0.016,32,7741,8.620126253656416,40.966,1.882752403934336,4.747523540678834,12.468405458235614
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,44,500,38341.14387249187,479.2642984061484,0.465375,0.2479743734690032,0.7520256265309968,5.264,2.0421588526828898,0.09714583333333333,0.09714583333333333,0.0,0.0,12.323874449995786,0.35943775100401604,0.346,0.008,37,7982,7.128809119105562,40.136,1.719386127529502,3.5844453502012583,9.175042744422848
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,45,500,40781.73836397483,509.77172954968535,0.474,0.24911430169681148,0.7508856983031885,5.344,2.1082164690055367,0.095875,0.095875,0.002,0.002,11.784958923422241,0.3473895582329317,0.334,0.022,34,8054,7.435421467550306,39.392,1.7774673748582899,4.113159637918207,8.56591028115933
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,46,500,42124.491366139446,526.5561420767431,0.450975,0.2491106624363042,0.7508893375636958,5.182,1.9388329636702057,0.09946666666666666,0.09946666666666666,0.002,0.002,12.90293683526339,0.357429718875502,0.32,0.02,35,7810,7.853306514978752,41.324,1.7229058283546654,4.947067582321919,11.571082249063865
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,47,500,42065.31305813152,525.816413226644,0.456425,0.2530881930479747,0.7469118069520253,5.286,2.054388723737583,0.09862916666666667,0.09862916666666667,0.0,0.0,12.473974432384507,0.3172690763052209,0.332,0.024,29,7800,7.983388662524034,40.804,2.002853729438676,4.155202252579626,10.286114988600449
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,48,500,41428.7782846826,517.8597285585325,0.450475,0.2563880050139813,0.7436119949860187,5.318,2.1019348052923164,0.09955,0.09955,0.0,0.0,12.895830781986728,0.3534136546184739,0.354,0.018,34,7712,7.824991960958116,41.146,1.8387955380029657,4.257242022793349,11.123449106174043
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,49,500,44188.750903317,552.3593862914624,0.457675,0.26241674595623216,0.7375832540437679,5.516,1.9000764628407671,0.09868333333333333,0.09868333333333333,0.0,0.0,12.43174108812445,0.3433734939759036,0.35,0.016,31,7752,8.505676647166208,40.52,1.8043377031265457,4.372635008852896,11.509291909641652
governance_demand_shock,d2.0_t1.0_r40,2.0,1.0,40,50,500,42113.71948261909,526.4214935327386,0.451175,0.2537646944525406,0.7462353055474594,5.224,2.053897128817929,0.09957083333333333,0.09957083333333333,0.0,0.0,13.062210697620477,0.37751004016064255,0.334,0.018,33,7681,8.34242819990267,41.336,1.745300629629,3.9361000415247074,12.859487147219692
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,1,500,39395.8196526724,492.447745658405,0.440325,0.26970551073962484,0.7302944892603751,5.55,2.429670730745686,0.10362916666666666,0.10362916666666666,0.0,0.0,13.598510240883735,0.3032128514056225,0.386,0.012,25,7514,8.39487387744542,43.778,1.6730195568370896,4.816463117346353,10.916104111038042
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,2,500,43102.56378826239,538.78204735328,0.417775,0.28097278979368084,0.7190272102063191,5.638,2.433037378838687,0.10730416666666667,0.10730416666666667,0.004,0.004,14.162269894952978,0.3273092369477912,0.432,0.024,33,7214,9.392274746320963,45.42,1.6387896624188802,6.868727129270756,13.891354298841664
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,3,500,41064.20450099974,513.3025562624968,0.424875,0.2805071315372425,0.7194928684627575,5.664,2.3505336310392524,0.10634166666666667,0.10634166666666667,0.0,0.0,13.911318552934715,0.3232931726907631,0.412,0.004,35,7264,8.892342668999905,44.956,1.9369393864133841,5.379021931034007,11.074635472831673
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,4,500,39877.548092935176,498.4693511616897,0.43705,0.2711415972562469,0.728858402743753,5.534,2.310917933241194,0.1043875,0.1043875,0.0,0.0,13.754932220948527,0.3313253012048193,0.408,0.024,34,7438,8.404742113526524,44.192,1.7879704186288947,5.571980211720134,10.231101075567693
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,5,500,43605.90136133055,545.0737670166319,0.413825,0.29439667951378595,0.705603320486214,5.958,2.1183091994317085,0.10875416666666667,0.10875416666666667,0.0,0.0,14.180134465106992,0.2971887550200803,0.448,0.012,31,7140,9.566120104360197,45.77,1.6744316193540816,7.505940345937068,12.196374871376763
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,6,500,38621.82555678167,482.77281945977086,0.44675,0.2712659075686537,0.7287340924313463,5.67,2.401189108874055,0.1027375,0.1027375,0.002,0.002,12.974991075874698,0.3192771084337349,0.38,0.016,40,7616,8.108816773508668,43.19,1.7105955009455667,4.300013243237843,12.7377732193033
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,7,500,39800.53741828342,497.50671772854275,0.4299,0.2792898253828895,0.7207101746171105,5.726,2.3358634915061134,0.105725,0.105725,0.008,0.008,13.70874396279288,0.3152610441767068,0.43,0.014,27,7388,8.222943725404788,44.606,1.80891001222122,6.3015060977129576,9.33473405734163
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,8,500,39441.54364560108,493.01929557001347,0.434625,0.268218424670988,0.731781575329012,5.462,2.1734504425135865,0.10455416666666667,0.10455416666666667,0.0,0.0,13.485312526539081,0.3253012048192771,0.406,0.014,25,7451,8.494382557152655,44.326,1.7728351050861026,4.741741537635293,12.646155852369839
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,9,500,42948.420856852084,536.855260710651,0.429025,0.27996876220226474,0.7200312377977353,5.736,2.536922767199634,0.10541666666666667,0.10541666666666667,0.0,0.0,13.875831884264851,0.28313253012048195,0.418,0.01,30,7376,8.9957829659096,44.414,1.7965283146030115,6.851552193932638,11.373096660872754
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,10,500,40904.203609688455,511.3025451211057,0.434275,0.26921949789977534,0.7307805021002247,5.512,2.022549635118155,0.10455833333333334,0.10455833333333334,0.0,0.0,13.677628422843977,0.37349397590361444,0.394,0.012,25,7481,8.447455863222606,44.228,1.7876959775964598,6.174069476738291,9.444785696484393
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,11,500,42026.613889358596,525.3326736169824,0.441475,0.2602497296234392,0.7397502703765608,5.294,2.3398747799354256,0.10295833333333333,0.10295833333333333,0.0,0.0,13.484590613926427,0.3232931726907631,0.352,0.008,31,7524,8.772677820362324,43.708,1.7435921466825843,4.542300055363289,12.041125532219151
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,12,500,41606.431379884394,520.080392248555,0.440825,0.2756870631044719,0.7243129368955281,5.758,2.019108177627814,0.103775,0.103775,0.002,0.002,13.483585861100813,0.3032128514056225,0.388,0.016,34,7564,8.469083291879983,43.576,1.7167824365452289,5.817671903061279,10.70533407812138
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,13,500,39506.11436217413,493.82642952717663,0.430875,0.266455821308559,0.733544178691441,5.392,2.4140729330207695,0.10480833333333334,0.10480833333333334,0.0,0.0,13.345685681828916,0.30522088353413657,0.382,0.02,30,7422,8.452846976572266,44.466,1.6458158290393907,4.827735636537694,10.55657339841978
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,14,500,40067.82562965696,500.847820370712,0.43695,0.26912236368937703,0.730877636310623,5.538,2.315043714565019,0.103925,0.103925,0.002,0.002,13.511407318106938,0.3373493975903614,0.376,0.016,32,7520,8.501418981295576,43.896,1.903714064910209,5.340009796345631,11.65790508373222
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,15,500,42972.41879054486,537.1552348818108,0.422275,0.28306721860831857,0.7169327813916815,5.744,1.9878944156639744,0.10704583333333334,0.10704583333333334,0.002,0.002,14.119143238863069,0.3493975903614458,0.42,0.01,28,7274,9.001950539992242,45.192,1.80486792260007,6.943933811541285,12.204320993470008
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,16,500,41124.659325464236,514.058241568303,0.426475,0.27290757635858787,0.7270924236414121,5.504,2.6288433547413756,0.10586666666666666,0.10586666666666666,0.002,0.002,14.266598123902508,0.3373493975903614,0.372,0.014,33,7332,8.959167658473863,44.928,1.831741,6.71261860627046,11.842446833566825
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,17,500,41531.048689925454,519.1381086240682,0.422175,0.2878087178982584,0.7121912821017415,5.85,2.5873482680234514,0.107325,0.107325,0.01,0.01,13.803180534425978,0.3192771084337349,0.42,0.02,32,7238,9.081846345918976,45.242,1.7717286310571247,5.920588135031272,10.564256411787177
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,18,500,42406.84460164216,530.085557520527,0.409425,0.2934618861102742,0.7065381138897258,5.844,2.40198374402515,0.10904583333333333,0.10904583333333333,0.0,0.0,14.38281932227107,0.3353413654618474,0.43,0.014,33,7035,9.44672873629911,46.006,2.009480240156403,6.913677812158005,10.994083290765735
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,19,500,44069.32235904588,550.8665294880735,0.428025,0.2799606105366814,0.7200393894633186,5.686,2.278619127926674,0.10558333333333333,0.10558333333333333,0.002,0.002,14.001702904887809,0.3514056224899598,0.396,0.018,29,7312,9.295480739083409,44.512,1.9263584317561646,6.3922527033876735,11.965482619346302
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,20,500,40169.445477238645,502.1180684654831,0.4257,0.2819430814524043,0.7180569185475957,5.746,2.5237176105646237,0.10619166666666667,0.10619166666666667,0.002,0.002,13.873596695178183,0.3132530120481928,0.402,0.012,36,7317,8.657076868115551,44.784,1.7725314911641301,5.316376750820344,10.447738998348354
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,21,500,40649.752475055655,508.1219059381957,0.41755,0.28544404619673436,0.7145559538032656,5.734,2.5893432344961123,0.10776666666666666,0.10776666666666666,0.002,0.002,14.167389808661232,0.3433734939759036,0.432,0.008,32,7177,8.924596453544593,45.582,1.6499718385668827,7.652021574465456,11.315415730778566
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,22,500,42774.17789732731,534.6772237165914,0.42012499999999997,0.2778826099910617,0.7221173900089384,5.596,2.4374114261481696,0.107025,0.107025,0.0,0.0,14.18613313539713,0.2971887550200803,0.396,0.012,29,7271,9.039809717780102,45.372,1.9185845191239566,5.6814355756812445,12.030733497084462
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,23,500,41471.23945324143,518.3904931655179,0.422925,0.2862827016810902,0.7137172983189097,5.756,2.2752923079837015,0.106825,0.106825,0.006,0.006,13.951091867783784,0.3092369477911647,0.408,0.012,34,7175,8.897197162131214,45.092,1.8086882625170924,6.377204781738676,11.908603934936819
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,24,500,39296.096820733415,491.2012102591677,0.44895,0.27084723148765844,0.7291527685123416,5.684,2.414081881306859,0.102425,0.102425,0.0,0.0,12.96830613998415,0.3534136546184739,0.388,0.022,32,7651,7.950816079154214,43.04,1.81058,4.751678291796075,9.950078368598353
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,25,500,41439.567552023684,517.994594400296,0.430775,0.2786285940124494,0.7213714059875507,5.64,2.6580342525559613,0.1052375,0.1052375,0.002,0.002,13.822895680131586,0.3232931726907631,0.398,0.016,31,7301,8.940469862642468,44.408,1.755430875242997,6.107785973442607,11.921085567113591
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,26,500,39489.63588327975,493.62044854099685,0.443425,0.28090098545283904,0.719099014547161,5.986,2.4424354795723677,0.10385833333333333,0.10385833333333333,0.0,0.0,13.126868976422479,0.2931726907630522,0.416,0.022,37,7662,7.904335510342333,43.36,1.83516,5.92080978234703,10.750699339670245
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,27,500,38602.02380976857,482.52529762210713,0.442725,0.2752390057361377,0.7247609942638623,5.758,2.06801642494076,0.103475,0.103475,0.002,0.002,12.980775414148574,0.2791164658634538,0.396,0.01,26,7581,8.072054445670824,43.426,1.7681074832996817,4.925272839835812,10.24886960605021
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,28,500,40801.933653384935,510.0241706673117,0.421125,0.2789927768860353,0.7210072231139647,5.562,2.848210972854543,0.10675833333333333,0.10675833333333333,0.004,0.004,14.076750030477413,0.3132530120481928,0.394,0.014,37,7187,9.143158188370764,45.268,1.7526063928700262,5.3924940290613295,12.612939138389141
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,29,500,39730.81904360487,496.6352380450609,0.433,0.28582404917403,0.71417595082597,5.952,2.1952711591165914,0.10543333333333334,0.10543333333333334,0.004,0.004,13.602797742147095,0.3152610441767068,0.422,0.01,32,7436,8.563689471152454,44.17,1.7286343482981497,5.100356707747019,11.691441145265754
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,30,500,37335.26863333895,466.6908579167369,0.44715,0.2643986583612841,0.7356013416387159,5.518,2.2248491700707334,0.102375,0.102375,0.0,0.0,12.99237159966887,0.3333333333333333,0.352,0.026,31,7676,7.553177927213262,43.162,1.6980855271449002,4.880738320745012,9.992657364788835
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,31,500,41787.59259960669,522.3449074950836,0.42715,0.2782317613468544,0.7217682386531457,5.652,2.404197373298688,0.10569583333333334,0.10569583333333334,0.004,0.004,13.894740154312485,0.3172690763052209,0.386,0.014,34,7331,8.875039417473458,44.602,1.9128304677884895,6.329932347870463,12.70365046305414
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,32,500,43169.96698369452,539.6245872961815,0.442725,0.2763886237831647,0.7236113762168352,5.792,1.8265861796090952,0.103325,0.103325,0.002,0.002,13.229919471818492,0.3032128514056225,0.392,0.016,32,7582,8.537432768348095,43.33,1.997709712336,5.003761624560074,11.00414483220245
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,33,500,40128.00095816157,501.60001197701956,0.430925,0.27943639767464773,0.7205636023253523,5.672,2.165972921719537,0.10529166666666667,0.10529166666666667,0.002,0.002,13.84182576212629,0.3253012048192771,0.422,0.016,35,7313,8.875085121661654,44.414,1.6201613618188928,5.507334600910483,11.500657275968077
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,34,500,41592.21293606269,519.9026617007837,0.432225,0.2805438716619388,0.7194561283380612,5.736,2.229553431171858,0.1052375,0.1052375,0.0,0.0,13.773585599358016,0.3253012048192771,0.414,0.006,32,7355,8.682900977252611,44.29,1.9647977922517483,5.885325426421909,10.870144967373482
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,35,500,43333.908951701196,541.673861896265,0.415675,0.2881778309409888,0.7118221690590112,5.782,2.484983995296741,0.10817083333333333,0.10817083333333333,0.006,0.006,14.461228142821753,0.3413654618473896,0.422,0.006,31,7141,9.503702598460976,45.694,1.7759676831641749,7.43525948657038,11.021891959930224
governance_demand_shock,d2.0_t2.0_r10,2.0,2.0,10,36,500,40030.174391166845,500.3771798895856,0.442325,0.27373131486242025,0.7262686851375797,5.75,2.0651852261040307,0.10352083333333334,0.10352083333333334,0.002,0.002,13.51135099241324,0.3072289156626506,0.366,0.02,46,7628,8.071575421939452,43.484,1.715074343791382,4.990246515383185,12.388381988901251
